name,comment
나,기기 바꾼후 앱 다시 깔고 들어갔는데 비번을 잊어서 메일요청했는데 메일이 안오네요. 여러번 메일요청을 해서인지 하루를 기다리면 될지...
나,비번을 잊어서 인증메일보내기를 했는데도 안오네요....쓰지말라는건가요...?
나,갑자기 생각나서 앱을 깔아 다시 사용할려니까 비밀번호 잘못입력되었다는 오류가 자꾸뜨네요 재설정하고 똑같은 상황반복입니다 수정해주세요!!
나,아니 스티커가 안보여요.
나,안드로이드 업데이트 이후로 통화중에 소리가 먹통이 되는 현상이 자꾸발생합니다. 한참 얘기하다보면 혼자 떠들고있더라구요. 그러다 끊어지기도하는데 매번 통화할때마다 이러니까 통화중간에 여보세요?하면서 확인하게 되네요. 너무 불편합니다.
나,"그냥 메시지자체가 왔다고 뜨는데 창에 늦게 떠요, 아예 한참 뒤에 오거나"
나,점점 퇴화하는 라인ㅋㅋ
나,라인친구추가도계속안되고 톡도보내지지도오지도않아서 지우고 다시깔았는데 이번엔 휴대폰인증이안되네요? 저번업데이트 이후부터 이게 뭔앱인지; 이제 라인그만쓸때가됬나봐요?
나,카카오톡 미만잡
나,가끔 라인통화 시 누락되는 경우가 있습니다 그리고 오늘 라인통화를 이용했는데 상대방의 말이 마치 외계인처럼? 들렸습니다 일반전화는 괜찮았기 때문에 라인이라 생각됩니다
나,소리가 로봇소리 나요 ....
나,지금 통화내용이 지직거립니다. 양측 모두 그러고 데이터를 써서 통화해도 그럽니다. 빠른 해결 부탁드립니다.
나,업데이트이후 지직거리는 소리때문에 통화 불가능 핸드폰 3대 동일 증상 나타남
나,어느날 갑자기 로그아웃되면서 친구 목록 다사라짐ㄷㄷㄷ친구 복원도 안됨ㅜㅜ전화번호 없는 친구들 이랑 연락 안됨ㅜㅜ
나,언제쯤 태그 기능이 살아날까요.
나,며칠전 업데이트 후에 아이디 검색이 안됩니다 아이디 치면 정상적으로 처리하지 못했습니다고 계속 뜨면서 아이디 검색이 아예 안됩니다 삭제하고 다시 깔아도 계속 그러네요 빨리 해결해 주세요
나,"Tried using ""forgot password"" -> wanted me to put my email -> waited 30min -> nothing came -> repeated like 5times -> still nothing"
나,왜 카톡처럼 지문인식 기능을 넣지 않는지 의문이 드는 앱
나,로그인 할때 인증기능을 일시적으로 사용할수 없습니다 잠시후 시도해주세요 이런 문구가 계속 뜨네요 제가 사실 전에 깔았는데 약간 먹통된거같아서 지우고 다시 깐거에요 이상하네요 어떻게 해야할까요
나,그냥 딱 이정도임..
나,라인레인져스 유저인데 필요한걸설치 해야되서 라인을 지워서 다시라인레인져스 를 플레이를 할려고 하다가 로그인이 안돼서 라인을 다시깔고 로그인을했는데 안돼더라고요 고렙까지 올려났는데 계정이 삭제 돼서 고생은 헛수고였네요
나,친구추가랑 대화백업 일대일문의 자체가 아예 안돼요 심각한 오류인데 빨리 고쳐주세요ㅠ
나,틱톡 로그인하려고 깔았다
나,친구추가 1명하고 두번째 할려는데 최대 검색 횟수초과했다고 친구추가가 안됨
나,전화번호 입력하니까 계속 일시적으로 인증기능을 사용할 수 없다네요 그리고 겨우 들어가면 제가보낸 톡이 상대에게 보이지 않습니다
나,기존가입자인데 다시 앱깔고 비번물라서 메일주소인증하는데 철자오류나고 메일주소를 복사해서 붙이기 했는데 메일주소로 메일이 안와요 어케해야죠 해결바람
나,비밀번호 찾기 하는데 메일이 안 와요
나,"새로시작했습니다. 시작하고 단톡방에 있는 친구 추가하려는데, 정상적으로 처리하지 못했습니다 라는 문구로 계속 친추가 되질않아요. 해결책을 찾을수도없고 어디 고객센터도안보이고.. 업무용으로 시작하는건데 진짜 답도안나오네요. 이글 보시고 해결책알려주시면 리뷰수정드리겠습니다.."
나,업데이트후 영상통화의 이펙트를 못써요 다운로드 못한다고 표시돼요
나,안좋음ㅡㅡ
나,인증 횟수 초과로 계속 접속을 못하고 있습니다;; 얼른 고쳐주시던지 해주세요;;
나,친구 아이디 검색이 안됨. 3일째. 정상적으로 처리 못했다함. 삭제재설치해도 동일. 갤s10-5G(LGU)
나,나만 라인 지금 안됨?
나,통화 끊어지고 영상통화는 저는 상대방 잘 보이는데 상대방은 제 프로필사진만 보인다네요. 삭제하고 다시 깔아도 똑같아요. 라인이 쓰레기가 되어가고 있어요.
나,도대체 와이파이말고 데이터에선 사용이 안되는 이유가 뭐죠? 별 조치를 다해봐도..안되는데? 참내
나,친구추가가 안되서 제거후 재설치했더니 설치가안됨 뭐지;; 열려서 들어가니까 핸드폰인증도 인증기능을 사용할수없다고나옴; 이멜문의좀 받아주라..;;
나,최악
나,인증기능 사용이 안되요ㅠ 뭐죠?
나,변경한 단말기에서 접속하려다 비번을 잊어버려서 메일주소 입력을 했는데 메일이 안오네요. 이전 단말기에서 백업처리 해두었는데 로그인을 할수가 없으니..
나,좋아요
나,아니 로그인 하려고 동의 하고 전화번호 도 적었는데 로봇이 아닙니다. 가 떠서 체크 눌렀는데 이상한것만 뜨고 인증번호는 10분이 지나서도 안돼고 너무 이상하네요 당장 지워야 하겠어요.
나,제가 태어날때 출시했네요
나,깔려 지지도 않네요 ㅎ
나,변태놈들 개많아요 진짜
나,카톡과 달리 나름 아는사람들끼리만 쓰기에 좋아서 썼었는데... 전달이 잘안돼네요. 아침에 보냈는데 저녁에 간다든지 하는경우도 있어 멤버들간 오해도 생길뻔하기도 했네요. 이런문제만 없다면 폐쇄적 모임에 사용하는데 좋은데요. 요즘 가족간에도 카톡으로 바뀌었어요 ㅠㅠ 저만 그런가요?
나,아예 못들어가지면 어쩌자는겁니까?ㅡㅡ장난합니까 개빡치네 짜증납니다
나,"카톡은 이제 갤럭시 폰, 탭간 연동도 됨"
나,야 이거 인증 없이 회원가입 하게 해주라 어?!
나,변태들이 너무 많이 사용하고 요구 하네요 정보화가 필요 하다고 생각힙니다 그러면 조심 스럽게 하지않을까 싶습니다
나,음 해시태그를 사용해서 글도 올리고 지인도 찾고 그랬는데 해시태그 사용을 막으셨네요. 유용한 기능을 왜 없애신건지 모르겠지만 이 이유로 떠나가는 사람이 꽤 있어보입니다. 해시태그 기능 다시 돌아오길 바래요.
나,왜 로그인이 안될까요? 인증기능을 일시적으로 사용할수 없다는데 먼말인가요?
나,단라에서 전화하다 보면 자꾸 튕기는 현상이 생겨요.
나,태블릿으로도 이용하소싶음
나,와이라노사우르스
나,정말좋아요
나,업데이트 이후 스마트폰 캡쳐 이미지 공유가 안됩니다.
나,핸드폰 바꿨는데 대화 백업을 못해서 다날아감.
나,"제가 몇 년 전에 사용했던 라인 계정을 찾아서 탈퇴하려고 했는데 그 계정이 비밀번호가 없었다고 비번을 제가 예전에 사용하던 라인 계정으로 보냈다고 하는데 그걸 제가 어떻게 봐요,,, 라인을 로그인 해야 메세지를 볼 수 있는데... :("
나,앱 다운이 먹통.
나,라인 친구추가가 안 되는데용... 이거 뭐가 문제인가용...
나,태그 다시 돌려주세요 ㅠㅠ 없애버린 모든건 다른걸로 대체가 가능한데 태그는 대체가 불가능입니다 이러면 누가 이 앱을 쓰나요 태그만이라도 다시 돌려주세요 개발자님 ㅠㅠ
나,야라인미쳤냐당장태그돌려내니네가카톡이냐?너네만의특별함이있어야지문의메일을내가몇개를넣었는지알아?이비양심적인놈들너네카톡닮아가려고하지마당장태그돌려내친신도같이돌려내진짜맞을래??????
나,로그인 하려고 비밀번호 누르니 틀렸다고해서 비번바꾸기 해서 또 로그인 시도해도 또 안됨...무한반복 5회이상하고 땔침 ㅡㅡ 수고 ........ㅋㅋㅋㅋㅋ
나,"휴대폰 메인보드 교체후 로그인 하려고 하니 메모해놓은 비번이 다르다고하여, 등록해놓은 메일로 비번을 변경하고, 다시 로그인하려고 했는데 계속 비번이 틀리다고 나오네요. 앱 삭제 후 다시설치 했는데도 똑 같네요. 비번을 바꿔서 재접속을 하려해도 로그인이 안된다면 이건 문제가 있는거 같습니다. 개선해주시길 바랍니다"
나,알람좀 제발 패치 해주세열..
나,"친추를 기존 구버전처럼 아이디나 링크 없이도 자유롭게 할 수 있게 풀어주셨으면 합니다. 그리고 폰 바꿀 때 페북으로 가입한 사람은 라인 한 번 날아가면 계정 찾는 게 너무 번거롭고, 힘듭니다. 이런 경우에서도 페북 연동도 전처럼 자유롭게 가입할 수 있게 해주시면 좋겠고, 탐라에 댓도 게시글 누르면 바로 보일 수 있게 다시 다운그레이드 시켜주세요. 라인 너무 엉망이에요."
나,이번 업데이트 뭡니까??? 영상통화 때문에 이거 쓰는데 톡이 훨씬 낫다
나,상대방화면이ㅜ검은화면으로 나오고 벨이울리지않습니다 브재시ㅡ알림만울립니다 해결방법부탁드려요
나,태그 하면 안 보이는 거 진짜 불편해요ㅠㅠ 알람 제대로 안 뜨는 것도 너무 싫습니다
나,어느 순간부터 폰에는 대화가 안보이네요. 도움말에 있는대로 4번빼고 다 해봤는데 똑같아요.. 왜 이런거죠?
나,페북로그인 나만안되냐 ㅋㅋㅋㄹㅇ 망앱이네
나,오픈채팅 기능이 사라졌네요. 소통도못해서 별로.. 내 오픈채팅방도 못만드는 앱ㅜㅜ 그리고 속도는 왜 이렇게 느려요?
나,알림이 안오다가 앱에 들어가면 오는현상 어찌합니까??!
나,오래 전 받아서 가입했었고 카카오의 독선적인 좌빨행태행보가 보기 싫어 라인 받았습니다. 근데 비번 까먹어서 비번찾기 하고 메일 입력하라는데 철자 두글자만쓰면 막 지 멋대로 반복되어 적히고 글자지우려고 백스페이스 누르면 막 십여글자가 자동 입력됩니다. 뭔 이딴 오류가 다 있나 싶네요 이게 정녕 네이버서 만든게 맞습니까? 중국어플인줄. 문제있는거 인식은 하고 있으신지? 개인적으로 카카오가 사라져야한다고 생각하는데 라인이 힘내길 바라는데 이래서야 되겠습니까. 다음을 누르고 우뚝 섰을때처럼 카톡을 누르고 일어나길 바랍니다.
나,ㅋㅋㅇ톡 안하고 이걸 왜씀??? 이해안됨ㅋㅋㅋㅋ
나,애인에게서 연락이 와도 알림이 정상적으로 울리지 않았습니다.
나,S8 사용중인데 푸시가 한참이나 지나서 옵니다. 기기 설정에서 셋팅을 해봐도 마찬가지예요.
나,おそい
나,라인 왜이렇게 망했냐... 다시 써볼까 했는데 안 쓸란다 니들이나 많이 써라
나,변태들이 라인으로 만나자 하고 진짜 이엡 변태와 역기게 하는 엡이네요 진짜 이러다 나도 변태 돼것네 하아...!
나,LINEの通知はオンになっているのですが、メッセージの通知も来なく通話ノ通知も時々不在着信ではいってきます。改善お願いします
나,라디 검색 횟수 넘었다 뜨는데...
나,그냥 망할려고 작정을했구나 ㅋㅋ
나,설치부터 안되면 어떻게 앱을 이용하나요...
나,영통하면증거가남냐요????
나,사진 상대방한테 보낼라하면 앱이 종료되요. 저만 이런건가요? 이런 에러는 뭐죠?
나,친구추가 가 안됨 어캐해야되??
나,다시 설치하고 로그인을 하려고하니까 인증기능을 사용할수없다는데 어떻게해야하나요?
나,변태새끼 개많아
나,우와 진짜 안좋아요ㅠㅠ
나,뭔 맨날 업데이트냐? 알람이나 좀 제대로 오게 만들어라
나,탈퇴좀 하자고 ㅅㅣ바 아니 100번을 해도 안되네 폰도 껐다켜봄
나,알림 버그 좀 고쳐주세요 ㅜㅜ가끔 알림이 안떠요
나,제가 라인을 로그인을하려고 핸드폰 전화번호 인증을 눌렀는데 잠시동안 인증을할수없다고 떠서 2일동안 기다리고 다시했는데 안되서 너무 빡이 칩니다
나,친구추가도 초대도 안되는데.어찌해야되죠 몇번을 삭제하고 깔고 핸폰 껏다키고 햇는데 안되요
나,변태 왤캐많음
나,앱은 좋은데요 렉이 많이걸려용😥
나,일본과 라인 안됨
나,계속 사용 하였는데 로그인이 안 되어서 핸드폰 인증 후 이메일 로그인을 할려고 하는데 키보드 입력시 아이디가 계속 반복해서 나타 납니다 다른 어플은 문제가 없는데 이 어플만 그렇네요 스크린샷만 있지만 확인 부탁드립니다
나,정말 통화할때 개같아요^^말을하면 몇초있다가 상대방에게 제가말한게 전달되더라고요^^
나,님들 카카오에 밀려서 뒤져갈때 살려준거 테그쓰던 사람들 아닌가 ㅋㅋ 제발 한심한 짓 그만하면 좋겠는더 ㅜ 물론 끝까지 똥꼬빠는 븅들 있겠지만 올챙이적 기억 못하지말고 적당히 하시길 ㅜ 무엇보다 이럴거면 라이트 만든건 왜 만든거노...? 인력낭비 지렸다....결국 카카오 옾챝만 올려기 하는 셈이지 뭐 🤷
